t,output
6.715,1,0.8383614
6.716,1,0.8383502
6.717,1,0.8383388
6.718,1,0.8383272
6.719,1,0.8383155
6.7200003,1,0.83830357
6.721,1,0.83829147
6.722,1,0.8382792
6.723,1,0.83826673
6.724,1,0.8382541
6.725,1,0.8382412
6.726,1,0.83822817
6.727,1,0.83821493
6.728,1,0.8382015
6.729,1,0.83818793
6.73,1,0.83817416
6.731,1,0.8381602
6.732,1,0.8381461
6.733,1,0.8381318
6.734,1,0.8381173
6.735,1,0.83810264
6.736,1,0.8380878
6.737,1,0.8380728
6.738,1,0.8380576
6.739,1,0.8380422
6.74,1,0.83802664
6.741,1,0.8380109
6.742,1,0.837995
6.743,1,0.8379789
6.744,1,0.8379626
6.745,1,0.8379462
6.746,1,0.83792955
6.7469997,1,0.83791274
6.748,1,0.83789575
6.749,1,0.8378786
6.75,1,0.83786124
6.751,1,0.8378437
6.752,1,0.837826
6.7530003,1,0.83780813
6.754,1,0.8377901
6.755,1,0.83777183
6.756,1,0.8377534
6.757,1,0.8377348
6.758,1,0.83771604
6.759,1,0.83769715
6.76,1,0.8376781
6.761,1,0.8376588
6.762,1,0.8376394
6.763,1,0.8376198
6.764,1,0.8376
6.765,1,0.83758
6.766,1,0.8375599
6.767,1,0.83753955
6.768,1,0.83751905
6.769,1,0.8374984
6.77,1,0.8374776
6.771,1,0.83745664
6.772,1,0.8374355
6.773,1,0.83741415
6.774,1,0.8373926
6.775,1,0.83737093
6.776,1,0.8373491
6.777,1,0.8373271
6.778,1,0.83730495
6.779,1,0.8372826
6.7799997,1,0.83726007
6.781,1,0.83723736
6.782,1,0.8372145
6.783,1,0.8371915
6.784,1,0.83716834
6.785,1,0.837145
6.7860003,1,0.8371214
6.787,1,0.83709776
6.788,1,0.8370739
6.789,1,0.8370499
6.79,1,0.8370257
6.791,1,0.8370014
6.792,1,0.8369769
6.793,1,0.8369522
6.794,1,0.83692735
6.795,1,0.8369024
6.796,1,0.8368772
6.797,1,0.8368519
6.798,1,0.8368264
6.799,1,0.83680075
6.8,1,0.83677495
6.801,1,0.83674896
6.802,1,0.8367228
6.803,1,0.8366965
6.804,1,0.83667004
6.805,1,0.8366434
6.8059998,1,0.83661664
6.807,1,0.8365897
6.808,1,0.8365626
6.809,1,0.83653533
6.81,1,0.8365079
6.811,1,0.8364803
6.812,1,0.8364526
6.813,1,0.8364247
6.814,1,0.83639663
6.815,1,0.83636844
6.816,1,0.83634007
6.817,1,0.8363116
6.818,1,0.8362829
6.8190002,1,0.83625406
6.82,1,0.8362251
6.821,1,0.83619595
6.822,1,0.8361666
6.823,1,0.8361372
6.824,1,0.83610755
6.825,1,0.8360778
6.826,1,0.8360479
6.827,1,0.83601785
6.828,1,0.8359876
6.829,1,0.8359572
6.83,1,0.8359267
6.831,1,0.835896
6.832,1,0.8358652
6.833,1,0.8358342
6.834,1,0.8358031
6.835,1,0.8357718
6.836,1,0.8357404
6.837,1,0.8357088
6.838,1,0.8356771
6.8389997,1,0.8356452
6.84,1,0.8356132
6.841,1,0.835581
6.842,1,0.8355487
6.843,1,0.8355162
6.844,1,0.8354836
6.8450003,1,0.8354508
6.846,1,0.8354179
6.847,1,0.83538485
6.848,1,0.83535165
6.849,1,0.83531827
6.85,1,0.83528477
6.851,1,0.83525115
6.852,1,0.83521736
6.853,1,0.83518344
6.854,1,0.83514935
6.855,1,0.83511513
6.856,1,0.83508074
6.857,1,0.83504623
6.858,1,0.8350116
6.859,1,0.8349768
6.86,1,0.83494186
6.861,1,0.8349068
6.862,1,0.8348716
6.863,1,0.83483624
6.864,1,0.8348007
6.865,1,0.8347651
6.866,1,0.8347293
6.867,1,0.8346934
6.868,1,0.8346573
6.869,1,0.83462113
6.87,1,0.8345848
6.871,1,0.8345483
6.8719997,1,0.8345117
6.873,1,0.8344749
6.874,1,0.834438
6.875,1,0.834401
6.876,1,0.8343639
6.877,1,0.83432657
6.8780003,1,0.83428913
6.879,1,0.8342516
6.88,1,0.8342139
6.881,1,0.83417606
6.882,1,0.8341381
6.883,1,0.8341
6.884,1,0.8340618
6.885,1,0.8340234
6.886,1,0.8339849
6.887,1,0.8339463
6.888,1,0.83390754
6.889,1,0.8338686
6.89,1,0.8338296
6.891,1,0.8337904
6.892,1,0.83375114
6.893,1,0.83371174
6.894,1,0.83367217
6.895,1,0.83363247
6.896,1,0.83359265
6.897,1,0.8335527
6.898,1,0.83351266
6.899,1,0.8334725
6.9,1,0.8334322
6.901,1,0.8333917
6.902,1,0.83335114
6.903,1,0.8333104
6.904,1,0.8332696
6.9049997,1,0.83322865
6.906,1,0.8331876
6.907,1,0.8331464
6.908,1,0.8331051
6.909,1,0.83306366
6.91,1,0.83302206
6.9110003,1,0.83298033
6.912,1,0.8329385
6.913,1,0.83289653
6.914,1,0.83285445
6.915,1,0.83281225
6.916,1,0.83276993
6.917,1,0.8327275
6.918,1,0.83268493
6.919,1,0.83264226
6.92,1,0.83259946
6.921,1,0.83255655
6.922,1,0.8325135
6.923,1,0.83247036
6.924,1,0.8324271
6.925,1,0.8323837
6.926,1,0.8323402
6.927,1,0.83229655
6.928,1,0.8322528
6.929,1,0.83220893
6.93,1,0.83216494
6.9309998,1,0.83212084
6.932,1,0.8320766
6.933,1,0.83203226
6.934,1,0.83198786
6.935,1,0.83194333
6.936,1,0.8318987
6.937,1,0.8318539
6.938,1,0.83180904
6.939,1,0.83176404
6.94,1,0.8317189
6.941,1,0.8316737
6.942,1,0.8316283
6.943,1,0.83158284
6.9440002,1,0.8315373
6.945,1,0.83149165
6.946,1,0.8314459
6.947,1,0.8314
6.948,1,0.83135396
6.949,1,0.8313078
6.95,1,0.83126163
6.951,1,0.8312153
6.952,1,0.8311689
6.953,1,0.83112234
6.954,1,0.83107567
6.955,1,0.83102894
6.956,1,0.8309821
6.957,1,0.8309351
6.958,1,0.83088803
6.959,1,0.8308409
6.96,1,0.8307936
6.961,1,0.83074623
6.962,1,0.8306987
6.963,1,0.83065116
6.9639997,1,0.8306035
6.965,1,0.8305557
6.966,1,0.83050776
6.967,1,0.8304598
6.968,1,0.8304117
6.969,1,0.83036345
6.9700003,1,0.8303152
6.971,1,0.8302668
6.972,1,0.83021826
6.973,1,0.8301697
6.974,1,0.830121
6.975,1,0.83007216
6.976,1,0.8300233
6.977,1,0.8299743
6.978,1,0.8299252
6.979,1,0.829876
6.98,1,0.8298267
6.981,1,0.8297773
6.982,1,0.8297278
6.983,1,0.82967824
6.984,1,0.8296286
6.985,1,0.8295788
6.986,1,0.8295289
6.987,1,0.829479
6.988,1,0.8294289
6.989,1,0.8293788
6.99,1,0.82932854
6.991,1,0.82927823
6.992,1,0.8292278
6.993,1,0.82917726
6.994,1,0.82912666
6.995,1,0.82907593
6.996,1,0.82902515
6.9969997,1,0.82897425
6.998,1,0.8289233
6.999,1,0.8288722
7,1,0.82882106
7.001,1,0.8287698
7.002,1,0.8287185
7.003,1,0.82866704
7.004,1,0.82861555
7.005,1,0.828564
7.006,1,0.8285123
7.007,1,0.8284606
7.008,1,0.8284087
7.009,1,0.8283568
7.01,1,0.82830477
7.011,1,0.8282527
7.012,1,0.8282005
7.013,1,0.82814825
7.014,1,0.8280959
7.015,1,0.82804346
7.016,1,0.82799095
7.017,1,0.8279384
7.018,1,0.8278857
7.019,1,0.82783294
7.02,1,0.8277801
7.021,1,0.8277272
7.022,1,0.8276742
7.023,1,0.8276211
7.024,1,0.82756793
7.025,1,0.8275147
7.026,1,0.8274614
7.027,1,0.827408
7.028,1,0.82735455
7.029,1,0.827301
7.03,1,0.8272474
7.031,1,0.8271937
7.032,1,0.8271399
7.033,1,0.8270861
7.034,1,0.82703215
7.035,1,0.82697815
7.036,1,0.8269241
7.037,1,0.8268699
7.038,1,0.82681566
7.039,1,0.82676136
7.04,1,0.826707
7.041,1,0.8266526
7.042,1,0.82659805
7.043,1,0.82654345
7.044,1,0.8264888
7.045,1,0.8264341
7.046,1,0.8263793
7.047,1,0.8263244
7.048,1,0.82626945
7.049,1,0.82621443
7.05,1,0.82615936
7.051,1,0.8261042
7.052,1,0.82604903
7.053,1,0.8259938
7.054,1,0.8259384
7.055,1,0.825883
7.056,1,0.8258275
7.057,1,0.8257719
7.058,1,0.8257163
7.059,1,0.82566065
7.06,1,0.8256049
7.061,1,0.8255491
7.062,1,0.8254933
7.063,1,0.82543737
7.064,1,0.8253814
7.065,1,0.8253253
7.066,1,0.82526916
7.067,1,0.82521296
7.068,1,0.8251567
7.069,1,0.82510036
7.07,1,0.825044
7.071,1,0.82498753
7.072,1,0.824931
7.073,1,0.82487446
7.074,1,0.82481784
7.075,1,0.82476115
7.076,1,0.8247044
7.077,1,0.8246476
7.078,1,0.82459074
7.079,1,0.8245338
7.08,1,0.8244769
7.081,1,0.8244199
7.082,1,0.8243629
7.083,1,0.8243058
7.084,1,0.8242486
7.085,1,0.8241914
7.086,1,0.8241341
7.087,1,0.8240768
7.088,1,0.8240194
7.089,1,0.8239619
7.09,1,0.8239044
7.091,1,0.8238469
7.092,1,0.8237893
7.093,1,0.82373166
7.094,1,0.82367396
7.095,1,0.8236162
7.096,1,0.8235584
7.097,1,0.8235005
7.098,1,0.82344264
7.099,1,0.8233847
7.1,1,0.8233267
7.101,1,0.82326865
7.102,1,0.82321054
7.103,1,0.8231524
7.104,1,0.82309425
7.105,1,0.823036
7.106,1,0.8229777
7.107,1,0.82291937
7.108,1,0.822861
7.109,1,0.8228026
7.11,1,0.82274413
7.111,1,0.8226856
7.112,1,0.82262707
7.113,1,0.8225685
7.114,1,0.8225098
7.115,1,0.8224512
7.116,1,0.82239246
7.117,1,0.8223337
7.118,1,0.82227486
7.119,1,0.82221603
7.12,1,0.82215714
7.121,1,0.8220982
7.122,1,0.82203925
7.123,1,0.82198024
7.124,1,0.82192117
7.125,1,0.8218621
7.126,1,0.821803
7.127,1,0.82174385
7.128,1,0.82168466
7.129,1,0.8216254
7.13,1,0.82156616
7.131,1,0.82150686
7.132,1,0.8214475
7.133,1,0.8213881
7.134,1,0.8213287
7.135,1,0.8212693
7.136,1,0.8212098
7.137,1,0.8211503
7.138,1,0.82109076
7.139,1,0.82103115
7.14,1,0.82097155
7.141,1,0.8209119
7.142,1,0.8208522
7.143,1,0.8207925
7.144,1,0.8207328
7.145,1,0.820673
7.146,1,0.8206132
7.147,1,0.82055336
7.148,1,0.8204935
7.149,1,0.8204336
7.15,1,0.8203737
7.151,1,0.82031375
7.152,1,0.8202538
7.153,1,0.82019377
7.154,1,0.82013375
7.155,1,0.8200737
7.156,1,0.82001364
7.157,1,0.81995356
7.158,1,0.8198934
7.159,1,0.8198333
7.16,1,0.8197731
7.161,1,0.8197129
7.162,1,0.8196527
7.163,1,0.8195924
7.164,1,0.81953216
7.165,1,0.81947184
7.166,1,0.8194115
7.167,1,0.8193512
7.168,1,0.8192908
7.169,1,0.81923044
7.17,1,0.81917006
7.171,1,0.8191096
7.172,1,0.8190492
7.173,1,0.81898874
7.174,1,0.81892824
7.175,1,0.81886774
7.176,1,0.81880724
7.177,1,0.8187467
7.178,1,0.8186861
7.179,1,0.81862557
7.18,1,0.818565
7.1809998,1,0.8185044
7.182,1,0.8184438
7.183,1,0.81838316
7.184,1,0.81832254
7.185,1,0.81826186
7.186,1,0.8182012
7.187,1,0.8181405
7.188,1,0.8180798
7.189,1,0.8180191
7.19,1,0.81795835
7.191,1,0.8178976
7.192,1,0.8178369
7.193,1,0.81777614
7.1940002,1,0.81771535
7.195,1,0.81765455
7.196,1,0.81759375
7.197,1,0.81753296
7.198,1,0.81747216
7.199,1,0.8174113
7.2,1,0.81735045
7.201,1,0.8172896
7.202,1,0.81722873
7.203,1,0.8171679
7.204,1,0.817107
7.205,1,0.81704617
7.206,1,0.8169853
7.207,1,0.8169244
7.208,1,0.8168635
7.209,1,0.81680256
7.21,1,0.81674165
7.211,1,0.8166807
7.212,1,0.8166198
7.213,1,0.8165589
7.214,1,0.816498
7.215,1,0.81643707
7.216,1,0.81637615
7.217,1,0.81631523
7.218,1,0.8162543
7.219,1,0.8161934
7.22,1,0.8161325
7.221,1,0.81607157
7.222,1,0.81601065
7.223,1,0.81594974
7.224,1,0.8158888
7.225,1,0.8158279
7.226,1,0.815767
7.227,1,0.8157061
7.228,1,0.81564516
7.229,1,0.81558424
7.23,1,0.8155233
7.231,1,0.8154624
7.232,1,0.8154015
7.233,1,0.8153406
7.234,1,0.81527966
7.235,1,0.81521875
7.236,1,0.81515783
7.237,1,0.8150969
7.238,1,0.815036
7.239,1,0.8149751
7.24,1,0.81491417
7.241,1,0.8148533
7.242,1,0.81479245
7.243,1,0.8147316
7.244,1,0.81467074
7.245,1,0.8146099
7.246,1,0.814549
7.247,1,0.8144882
7.248,1,0.8144274
7.249,1,0.8143666
7.25,1,0.8143058
7.251,1,0.814245
7.252,1,0.8141842
7.253,1,0.8141234
7.254,1,0.81406265
7.255,1,0.8140019
7.256,1,0.8139412
7.257,1,0.81388044
7.258,1,0.8138197
7.259,1,0.813759
7.26,1,0.81369835
7.261,1,0.8136377
7.262,1,0.813577
7.263,1,0.8135163
7.264,1,0.8134557
7.265,1,0.8133951
7.266,1,0.81333447
7.267,1,0.8132739
7.268,1,0.81321335
7.269,1,0.8131528
7.27,1,0.81309223
7.271,1,0.81303173
7.272,1,0.81297123
7.273,1,0.81291074
7.274,1,0.8128503
7.275,1,0.81278986
7.276,1,0.8127294
7.277,1,0.812669
7.278,1,0.8126086
7.279,1,0.8125482
7.28,1,0.8124879
7.281,1,0.8124276
7.282,1,0.81236726
7.283,1,0.812307
7.284,1,0.81224674
7.285,1,0.8121865
7.2860003,1,0.8121263
7.287,1,0.8120661
7.288,1,0.8120059
7.289,1,0.81194574
7.29,1,0.8118856
7.291,1,0.8118255
7.292,1,0.81176543
7.293,1,0.81170535
7.294,1,0.8116453
7.295,1,0.8115853
7.296,1,0.81152534
7.297,1,0.8114654
7.298,1,0.8114055
7.299,1,0.8113456
7.3,1,0.81128573
7.301,1,0.8112259
7.302,1,0.8111661
7.303,1,0.8111063
7.304,1,0.81104654
7.305,1,0.8109868
7.3059998,1,0.8109271
7.307,1,0.8108674
7.308,1,0.81080776
7.309,1,0.81074816
7.31,1,0.81068856
7.311,1,0.810629
7.312,1,0.8105695
7.313,1,0.81051004
7.314,1,0.8104506
7.315,1,0.8103912
7.316,1,0.8103318
7.317,1,0.81027246
7.318,1,0.81021315
7.3190002,1,0.81015384
7.32,1,0.8100946
7.321,1,0.8100354
7.322,1,0.8099762
7.323,1,0.8099171
7.324,1,0.80985796
7.325,1,0.8097989
7.326,1,0.8097399
7.327,1,0.8096809
7.328,1,0.80962193
7.329,1,0.809563
7.33,1,0.8095041
7.331,1,0.80944526
7.332,1,0.80938643
7.333,1,0.80932766
7.334,1,0.80926895
7.335,1,0.80921024
7.336,1,0.8091516
7.337,1,0.809093
7.338,1,0.8090344
7.3389997,1,0.8089759
7.34,1,0.8089174
7.341,1,0.80885893
7.342,1,0.8088005
7.343,1,0.80874217
7.344,1,0.8086838
7.345,1,0.8086255
7.346,1,0.8085673
7.347,1,0.80850905
7.348,1,0.8084509
7.349,1,0.80839276
7.35,1,0.8083347
7.351,1,0.80827665
7.352,1,0.80821866
7.353,1,0.8081607
7.354,1,0.80810285
7.355,1,0.80804497
7.356,1,0.80798715
7.357,1,0.8079294
7.358,1,0.8078717
7.359,1,0.80781406
7.36,1,0.8077564
7.361,1,0.80769885
7.362,1,0.8076413
7.363,1,0.80758387
7.364,1,0.80752647
7.365,1,0.80746907
7.366,1,0.80741173
7.367,1,0.80735445
7.368,1,0.8072972
7.369,1,0.80724007
7.37,1,0.8071829
7.371,1,0.8071258
7.372,1,0.80706877
7.373,1,0.8070118
7.374,1,0.80695486
7.375,1,0.806898
7.376,1,0.8068412
7.377,1,0.8067844
7.378,1,0.80672765
7.379,1,0.80667096
7.38,1,0.80661434
7.381,1,0.8065578
7.382,1,0.80650127
7.383,1,0.8064448
7.384,1,0.80638844
7.385,1,0.8063321
7.386,1,0.80627584
7.387,1,0.80621964
7.388,1,0.80616343
7.389,1,0.8061073
7.39,1,0.8060512
7.391,1,0.80599517
7.392,1,0.8059392
7.393,1,0.8058833
7.394,1,0.80582744
7.395,1,0.80577165
7.396,1,0.8057159
7.397,1,0.80566025
7.398,1,0.80560464
7.399,1,0.8055491
7.4,1,0.8054936
7.401,1,0.80543816
7.402,1,0.8053828
7.403,1,0.8053275
7.404,1,0.8052722
7.405,1,0.805217
7.406,1,0.8051619
7.407,1,0.8051068
7.408,1,0.8050518
7.409,1,0.80499685
7.41,1,0.80494195
7.4110003,1,0.8048871
7.412,1,0.80483234
7.413,1,0.8047776
7.414,1,0.80472296
7.415,1,0.80466837
7.416,1,0.8046138
7.417,1,0.80455935
7.418,1,0.804505
7.419,1,0.8044507
7.42,1,0.80439645
7.421,1,0.80434227
7.422,1,0.80428815
7.423,1,0.8042341
7.424,1,0.8041801
7.425,1,0.80412614
7.426,1,0.80407226
7.427,1,0.80401844
7.428,1,0.80396473
7.429,1,0.8039111
7.43,1,0.8038575
7.4309998,1,0.803804
7.432,1,0.8037505
7.433,1,0.8036971
7.434,1,0.80364376
7.435,1,0.8035905
7.436,1,0.8035373
7.437,1,0.8034842
7.438,1,0.80343115
7.439,1,0.80337816
7.44,1,0.80332524
7.441,1,0.80327237
7.442,1,0.8032196
7.443,1,0.8031669
7.4440002,1,0.8031143
7.445,1,0.8030617
7.446,1,0.8030092
7.447,1,0.8029568
7.448,1,0.8029045
7.449,1,0.8028522
7.45,1,0.8028
7.451,1,0.80274785
7.452,1,0.8026958
7.453,1,0.80264384
7.454,1,0.8025919
7.455,1,0.80254006
7.456,1,0.8024883
7.457,1,0.80243665
7.458,1,0.80238503
7.459,1,0.8023335
7.46,1,0.80228204
7.461,1,0.80223066
7.462,1,0.80217934
7.463,1,0.8021281
7.4639997,1,0.80207694
7.465,1,0.80202585
7.466,1,0.80197483
7.467,1,0.8019239
7.468,1,0.801873
7.469,1,0.80182225
7.47,1,0.8017715
7.471,1,0.8017209
7.472,1,0.8016704
7.473,1,0.8016199
7.474,1,0.8015695
7.475,1,0.8015192
7.476,1,0.80146897
7.477,1,0.8014188
7.478,1,0.8013687
7.479,1,0.8013187
7.48,1,0.80126876
7.481,1,0.8012189
7.482,1,0.80116916
7.483,1,0.80111945
7.484,1,0.80106986
7.485,1,0.8010203
7.486,1,0.8009709
7.487,1,0.80092156
7.488,1,0.80087227
7.489,1,0.8008231
7.49,1,0.800774
7.491,1,0.8007249
7.492,1,0.800676
7.493,1,0.8006271
7.494,1,0.80057836
7.495,1,0.80052966
7.496,1,0.800481
7.497,1,0.8004325
7.498,1,0.80038404
7.499,1,0.8003357
7.5,1,0.8002874
7.501,1,0.8002392
7.502,1,0.8001911
7.5030003,1,0.80014306
7.504,1,0.80009514
7.505,1,0.8000473
7.506,1,0.7999995
7.507,1,0.7999518
7.508,1,0.79990417
7.509,1,0.79985666
7.51,1,0.7998092
7.511,1,0.7997619
7.512,1,0.7997146
7.513,1,0.7996675
7.514,1,0.7996204
7.515,1,0.7995734
7.516,1,0.7995265
7.517,1,0.79947966
7.518,1,0.79943293
7.519,1,0.79938626
7.52,1,0.7993397
7.521,1,0.7992932
7.522,1,0.79924685
7.523,1,0.79920053
7.524,1,0.79915434
7.525,1,0.7991082
7.526,1,0.7990622
7.527,1,0.79901624
7.528,1,0.7989704
7.529,1,0.7989246
7.5299997,1,0.79887897
7.531,1,0.7988334
7.532,1,0.7987879
7.533,1,0.7987425
7.534,1,0.7986972
7.535,1,0.79865193
7.5360003,1,0.7986068
7.537,1,0.7985618
7.538,1,0.79851687
7.539,1,0.79847205
7.54,1,0.7984273
7.541,1,0.79838264
7.542,1,0.79833806
7.543,1,0.7982936
7.544,1,0.7982492
7.545,1,0.7982049
7.546,1,0.7981607
7.547,1,0.79811656
7.548,1,0.7980726
7.549,1,0.79802865
7.55,1,0.79798484
7.551,1,0.7979411
7.552,1,0.79789746
7.553,1,0.79785395
7.554,1,0.7978105
7.555,1,0.79776716
7.5559998,1,0.7977239
7.557,1,0.79768074
7.558,1,0.79763764
7.559,1,0.79759467
7.56,1,0.7975518
7.561,1,0.797509
7.562,1,0.79746634
7.563,1,0.7974238
7.564,1,0.7973813
7.565,1,0.7973389
7.566,1,0.7972966
7.567,1,0.7972544
7.568,1,0.7972123
7.5690002,1,0.7971703
7.57,1,0.7971284
7.571,1,0.7970866
7.572,1,0.7970449
7.573,1,0.79700327
7.574,1,0.7969617
7.575,1,0.7969203
7.576,1,0.796879
7.577,1,0.79683775
7.578,1,0.7967966
7.579,1,0.7967556
7.58,1,0.79671466
7.581,1,0.79667383
7.582,1,0.7966331
7.583,1,0.7965925
7.584,1,0.79655194
7.585,1,0.79651153
7.586,1,0.7964712
7.587,1,0.79643095
7.588,1,0.79639083
7.5889997,1,0.7963508
7.59,1,0.79631084
7.591,1,0.796271
7.592,1,0.7962313
7.593,1,0.7961917
7.594,1,0.7961522
7.5950003,1,0.7961128
7.596,1,0.79607344
7.597,1,0.7960342
7.598,1,0.7959951
7.599,1,0.7959561
7.6,1,0.79591715
7.601,1,0.79587835
7.602,1,0.79583967
7.603,1,0.79580104
7.604,1,0.79576254
7.605,1,0.79572415
7.606,1,0.7956858
7.607,1,0.7956476
7.608,1,0.79560953
7.609,1,0.79557157
7.61,1,0.79553366
7.611,1,0.79549587
7.612,1,0.7954582
7.613,1,0.79542065
7.614,1,0.79538316
7.615,1,0.7953458
7.616,1,0.79530853
7.617,1,0.7952714
7.618,1,0.7952343
7.619,1,0.79519737
7.62,1,0.79516053
7.621,1,0.7951238
7.6219997,1,0.79508716
7.623,1,0.7950506
7.624,1,0.7950142
7.625,1,0.7949779
7.626,1,0.79494166
7.627,1,0.79490554
7.6280003,1,0.79486954
7.629,1,0.79483366
7.63,1,0.79479784
7.631,1,0.79476213
7.632,1,0.79472655
7.633,1,0.7946911
7.634,1,0.79465574
7.635,1,0.79462045
7.636,1,0.7945853
7.637,1,0.79455024
7.638,1,0.7945153
7.639,1,0.7944805
7.64,1,0.79444575
7.641,1,0.7944111
7.642,1,0.7943766
7.643,1,0.7943422
7.644,1,0.79430795
7.645,1,0.79427373
7.646,1,0.79423964
7.647,1,0.79420567
7.648,1,0.7941718
7.649,1,0.7941381
7.65,1,0.7941044
7.651,1,0.79407084
7.652,1,0.7940374
7.653,1,0.7940041
7.654,1,0.7939709
7.6549997,1,0.79393774
7.656,1,0.7939047
7.657,1,0.7938718
7.658,1,0.79383904
7.659,1,0.7938064
7.66,1,0.79377383
7.6610003,1,0.79374135
7.662,1,0.793709
7.663,1,0.79367673
7.664,1,0.7936446
7.665,1,0.7936126
7.666,1,0.7935807
7.667,1,0.7935489
7.668,1,0.7935172
7.669,1,0.7934856
7.67,1,0.7934541
7.671,1,0.79342276
7.672,1,0.7933915
7.673,1,0.7933604
7.674,1,0.79332936
7.675,1,0.7932984
7.676,1,0.7932676
7.677,1,0.7932369
7.678,1,0.79320633
7.679,1,0.7931759
7.68,1,0.79314554
7.6809998,1,0.79311526
7.682,1,0.7930851
7.683,1,0.79305506
7.684,1,0.79302514
7.685,1,0.79299533
7.686,1,0.79296565
7.687,1,0.7929361
7.688,1,0.7929066
7.689,1,0.7928772
7.69,1,0.79284793
7.691,1,0.7928188
7.692,1,0.79278976
7.693,1,0.79276085
7.6940002,1,0.79273206
7.695,1,0.7927034
7.696,1,0.7926748
7.697,1,0.7926463
7.698,1,0.7926179
7.699,1,0.79258966
7.7,1,0.79256153
7.701,1,0.7925335
7.702,1,0.7925056
7.703,1,0.79247785
7.704,1,0.7924502
7.705,1,0.7924226
7.706,1,0.7923951
7.707,1,0.79236776
7.708,1,0.7923405
7.709,1,0.7923134
7.71,1,0.7922864
7.711,1,0.7922595
7.712,1,0.79223275
7.713,1,0.7922061
7.7139997,1,0.7921795
7.715,1,0.79215306
7.716,1,0.7921267
7.717,1,0.7921005
7.718,1,0.7920744
7.719,1,0.7920484
7.7200003,1,0.7920225
7.721,1,0.7919968
7.722,1,0.79197115
7.723,1,0.79194564
7.724,1,0.79192024
7.725,1,0.7918949
7.726,1,0.7918697
7.727,1,0.7918446
7.728,1,0.79181963
7.729,1,0.7917948
7.73,1,0.79177004
7.731,1,0.7917454
7.732,1,0.7917209
7.733,1,0.79169655
7.734,1,0.7916723
7.735,1,0.79164815
7.736,1,0.79162407
7.737,1,0.7916001
7.738,1,0.79157627
7.739,1,0.79155254
7.74,1,0.79152894
7.741,1,0.79150546
7.742,1,0.7914821
7.743,1,0.79145885
7.744,1,0.7914357
7.745,1,0.7914127
7.746,1,0.7913898
7.7469997,1,0.79136705
7.748,1,0.79134434
7.749,1,0.79132175
7.75,1,0.7912993
7.751,1,0.79127693
7.752,1,0.7912547
7.7530003,1,0.7912326
7.754,1,0.7912106
7.755,1,0.7911887
7.756,1,0.79116696
7.757,1,0.7911453
7.758,1,0.7911238
7.759,1,0.7911024
7.76,1,0.79108113
7.761,1,0.79106
7.762,1,0.7910389
7.763,1,0.7910179
7.764,1,0.790997
7.765,1,0.7909763
7.766,1,0.79095566
7.767,1,0.79093516
7.768,1,0.7909148
7.769,1,0.7908945
7.77,1,0.79087436
7.771,1,0.79085433
7.772,1,0.7908344
7.773,1,0.79081464
7.774,1,0.79079497
7.775,1,0.7907754
7.776,1,0.7907559
7.777,1,0.79073656
7.778,1,0.7907173
7.779,1,0.7906982
7.7799997,1,0.79067916
7.781,1,0.79066026
7.782,1,0.7906415
7.783,1,0.79062283
7.784,1,0.7906043
7.785,1,0.7905859
7.7860003,1,0.7905676
7.787,1,0.7905494
7.788,1,0.79053134
7.789,1,0.7905134
7.79,1,0.7904956
7.791,1,0.7904778
7.792,1,0.79046017
7.793,1,0.79044265
7.794,1,0.79042524
7.795,1,0.79040796
7.796,1,0.7903908
7.797,1,0.79037374
7.798,1,0.7903568
7.799,1,0.79034
7.8,1,0.7903233
7.801,1,0.79030675
7.802,1,0.7902903
7.803,1,0.79027396
7.804,1,0.79025775
7.805,1,0.79024166
7.8059998,1,0.7902256
7.807,1,0.7902097
7.808,1,0.7901939
7.809,1,0.79017824
7.81,1,0.7901627
7.811,1,0.79014724
7.812,1,0.7901319
7.813,1,0.7901167
7.814,1,0.79010165
7.815,1,0.7900867
7.816,1,0.79007185
7.817,1,0.7900571
7.818,1,0.7900425
7.8190002,1,0.79002804
7.82,1,0.7900136
7.821,1,0.7899993
7.822,1,0.7899851
7.823,1,0.78997105
7.824,1,0.7899571
7.825,1,0.7899433
7.826,1,0.78992957
7.827,1,0.789916
7.828,1,0.7899025
7.829,1,0.78988916
7.83,1,0.7898759
7.831,1,0.7898628
7.832,1,0.7898498
7.833,1,0.7898369
7.834,1,0.78982407
7.835,1,0.7898114
7.836,1,0.7897988
7.837,1,0.78978634
7.838,1,0.789774
7.8389997,1,0.7897618
7.84,1,0.7897497
7.841,1,0.7897377
7.842,1,0.78972584
7.843,1,0.7897141
7.844,1,0.7897025
7.8450003,1,0.789691
7.846,1,0.7896795
7.847,1,0.7896682
7.848,1,0.789657
7.849,1,0.7896459
7.85,1,0.78963494
7.851,1,0.7896241
7.852,1,0.78961337
7.853,1,0.78960276
7.854,1,0.78959227
7.855,1,0.7895819
7.856,1,0.78957164
7.857,1,0.78956145
7.858,1,0.7895514
7.859,1,0.7895414
7.86,1,0.7895316
7.861,1,0.7895219
7.862,1,0.7895123
7.863,1,0.7895028
7.864,1,0.78949344
7.865,1,0.7894842
7.866,1,0.7894751
7.867,1,0.789466
7.868,1,0.7894571
7.869,1,0.78944826
7.87,1,0.78943956
7.871,1,0.789431
7.8719997,1,0.7894225
7.873,1,0.78941417
7.874,1,0.78940594
7.875,1,0.78939784
7.876,1,0.7893898
